nodes,NR,NW,clients,read_s,write_s
19,15,10,2,0.1,0.14
19,15,10,3,0.11,0.14
19,15,10,4,0.12,0.14
19,15,10,5,0.13,0.15
19,15,10,6,0.13,0.16
19,15,10,7,0.14,0.16
19,15,10,8,0.15,0.16
19,15,10,9,0.14,0.17
19,15,10,10,0.15,0.17
19,15,11,1,0.1,0.14
19,15,11,2,0.1,0.14
19,15,11,3,0.11,0.2
19,15,11,4,0.12,0.19
19,15,11,5,0.13,0.16
19,15,11,6,0.14,0.17
19,15,11,7,0.14,0.22
19,15,11,8,0.15,0.22
19,15,11,9,0.15,0.18
19,15,11,10,0.16,0.2
19,15,12,1,0.1,0.15
19,15,12,2,0.11,0.15
19,15,12,3,0.12,0.15
19,15,12,4,0.12,0.15
19,15,12,5,0.13,0.15
19,15,12,6,0.13,0.17
19,15,12,7,0.15,0.17
19,15,12,8,0.14,0.19
19,15,12,9,0.14,0.19
19,15,12,10,0.15,0.24
19,15,13,1,0.1,0.15
19,15,13,2,0.1,0.15
19,15,13,3,0.12,0.15
19,15,13,4,0.12,0.23
19,15,13,5,0.12,0.17
19,15,13,6,0.13,0.22
19,15,13,7,0.16,0.23
19,15,13,8,0.14,0.19
19,15,13,9,0.16,0.19
19,15,13,10,0.15,0.2
19,15,14,1,0.1,0.15
19,15,14,2,0.11,0.16
19,15,14,3,0.12,0.17
19,15,14,4,0.12,0.17
19,15,14,5,0.13,0.18
19,15,14,6,0.14,0.19
19,15,14,7,0.15,0.2
19,15,14,8,0.15,0.2
19,15,14,9,0.15,0.19
19,15,14,10,0.16,0.22
19,15,15,1,0.1,0.16
19,15,15,2,0.11,0.17
19,15,15,3,0.12,0.18
19,15,15,4,0.12,0.18
19,15,15,5,0.12,0.18
19,15,15,6,0.13,0.19
19,15,15,7,0.15,0.2
19,15,15,8,0.15,0.21
19,15,15,9,0.15,0.21
19,15,15,10,0.16,0.21
19,15,16,1,0.1,0.16
19,15,16,2,0.11,0.17
19,15,16,3,0.11,0.18
19,15,16,4,0.12,0.19
19,15,16,5,0.13,0.18
19,15,16,6,0.14,0.2
19,15,16,7,0.14,0.2
19,15,16,8,0.15,0.22
19,15,16,9,0.16,0.23
19,15,16,10,0.17,0.22
19,15,17,1,0.1,0.17
19,15,17,2,0.1,0.17
19,15,17,3,0.11,0.18
19,15,17,4,0.12,0.19
19,15,17,5,0.13,0.2
19,15,17,6,0.13,0.2
19,15,17,7,0.13,0.2
19,15,17,8,0.14,0.23
19,15,17,9,0.15,0.23
19,15,17,10,0.15,0.23
19,15,18,1,0.1,0.17
19,15,18,2,0.11,0.17
19,15,18,3,0.11,0.19
19,15,18,4,0.13,0.19
19,15,18,5,0.15,0.2
19,15,18,6,0.14,0.21
19,15,18,7,0.14,0.23
19,15,18,8,0.15,0.22
19,15,18,9,0.15,0.22
19,15,18,10,0.16,0.24
19,15,19,1,0.1,0.17
19,15,19,2,0.11,0.19
19,15,19,3,0.11,0.18
19,15,19,4,0.12,0.2
19,15,19,5,0.13,0.2
19,15,19,6,0.12,0.21
19,15,19,7,0.14,0.21
19,15,19,8,0.14,0.22
19,15,19,9,0.15,0.23
19,15,19,10,0.15,0.24
19,16,10,1,0.1,0.13
19,16,10,2,0.11,0.14
19,16,10,3,0.12,0.14
19,16,10,4,0.13,0.15
19,16,10,5,0.14,0.16
19,16,10,6,0.14,0.16
19,16,10,7,0.15,0.16
19,16,10,8,0.15,0.17
19,16,10,9,0.15,0.17
19,16,10,10,0.15,0.16
19,16,11,1,0.1,0.14
19,16,11,2,0.11,0.14
19,16,11,3,0.11,0.15
19,16,11,4,0.12,0.15
19,16,11,5,0.13,0.16
19,16,11,6,0.14,0.16
19,16,11,7,0.14,0.17
19,16,11,8,0.15,0.17
19,16,11,9,0.15,0.17
19,16,11,10,0.16,0.18
19,16,12,1,0.1,0.14
19,16,12,2,0.11,0.14
19,16,12,3,0.12,0.15
19,16,12,4,0.12,0.15
19,16,12,5,0.12,0.16
19,16,12,6,0.14,0.16
19,16,12,7,0.15,0.17
19,16,12,8,0.15,0.18
19,16,12,9,0.15,0.17
19,16,12,10,0.15,0.19
19,16,13,1,0.1,0.15
19,16,13,2,0.11,0.15
19,16,13,3,0.12,0.15
19,16,13,4,0.12,0.16
19,16,13,5,0.13,0.17
19,16,13,6,0.13,0.18
19,16,13,7,0.14,0.18
19,16,13,8,0.15,0.18
19,16,13,9,0.16,0.2
19,16,13,10,0.16,0.2
19,16,14,1,0.1,0.15
19,16,14,2,0.11,0.16
19,16,14,3,0.11,0.16
19,16,14,4,0.12,0.17
19,16,14,5,0.13,0.17
19,16,14,6,0.13,0.17
19,16,14,7,0.14,0.19
19,16,14,8,0.14,0.2
19,16,14,9,0.14,0.2
19,16,14,10,0.15,0.19
19,16,15,1,0.1,0.15
19,16,15,2,0.11,0.16
19,16,15,3,0.11,0.17
19,16,15,4,0.12,0.17
19,16,15,5,0.12,0.18
19,16,15,6,0.14,0.19
19,16,15,7,0.14,0.2
19,16,15,8,0.15,0.21
19,16,15,9,0.16,0.21
19,16,15,10,0.16,0.22
19,16,16,1,0.1,0.16
19,16,16,2,0.11,0.16
19,16,16,3,0.11,0.17
19,16,16,4,0.13,0.18
19,16,16,5,0.13,0.19
19,16,16,6,0.13,0.19
19,16,16,7,0.14,0.2
19,16,16,8,0.15,0.21
19,16,16,9,0.16,0.22
19,16,16,10,0.15,0.2
19,16,17,1,0.1,0.16
19,16,17,2,0.1,0.17
19,16,17,3,0.11,0.17
19,16,17,4,0.12,0.18
19,16,17,5,0.13,0.19
19,16,17,6,0.13,0.19
19,16,17,7,0.14,0.2
19,16,17,8,0.14,0.21
19,16,17,9,0.15,0.23
19,16,17,10,0.15,0.23
19,16,18,1,0.1,0.16
19,16,18,2,0.1,0.17
19,16,18,3,0.11,0.18
19,16,18,4,0.13,0.18
19,16,18,5,0.13,0.19
19,16,18,6,0.13,0.2
19,16,18,7,0.14,0.22
19,16,18,8,0.14,0.22
19,16,18,9,0.15,0.23
19,16,18,10,0.15,0.23
19,16,19,1,0.1,0.17
19,16,19,2,0.11,0.18
19,16,19,3,0.12,0.18
19,16,19,4,0.12,0.19
19,16,19,5,0.13,0.2
19,16,19,6,0.14,0.28
19,16,19,7,0.14,0.22
19,16,19,8,0.14,0.24
19,16,19,9,0.15,0.31
19,16,19,10,0.16,0.31
19,17,10,1,0.1,0.14
19,17,10,2,0.11,0.14
19,17,10,3,0.12,0.15
19,17,10,4,0.13,0.14
19,17,10,5,0.12,0.15
19,17,10,6,0.14,0.15
19,17,10,7,0.15,0.17
19,17,10,8,0.16,0.16
19,17,10,9,0.16,0.16
19,17,10,10,0.14,0.18
19,17,11,1,0.1,0.14
19,17,11,2,0.11,0.14
19,17,11,3,0.11,0.16
19,17,11,4,0.13,0.16
19,17,11,5,0.13,0.16
19,17,11,6,0.14,0.16
19,17,11,7,0.14,0.16
19,17,11,8,0.15,0.17
19,17,11,9,0.15,0.17
19,17,11,10,0.17,0.18
19,17,12,1,0.1,0.14
19,17,12,2,0.12,0.15
19,17,12,3,0.12,0.16
19,17,12,4,0.12,0.17
19,17,12,5,0.13,0.17
19,17,12,6,0.13,0.16
19,17,12,7,0.14,0.18
19,17,12,8,0.15,0.22
19,17,12,9,0.14,0.18
19,17,12,10,0.16,0.18
19,17,13,1,0.1,0.15
19,17,13,2,0.11,0.15
19,17,13,3,0.13,0.15
19,17,13,4,0.13,0.17
19,17,13,5,0.14,0.17
19,17,13,6,0.15,0.18
19,17,13,7,0.15,0.24
19,17,13,8,0.15,0.3
19,17,13,9,0.16,0.25
19,17,13,10,0.16,0.25
19,17,14,1,0.1,0.15
19,17,14,2,0.11,0.16
19,17,14,3,0.11,0.16
19,17,14,4,0.13,0.22
19,17,14,5,0.13,0.24
19,17,14,6,0.14,0.24
19,17,14,7,0.14,0.24
19,17,14,8,0.15,0.25
19,17,14,9,0.15,0.25
19,17,14,10,0.15,0.27
19,17,15,1,0.1,0.15
19,17,15,2,0.11,0.16
19,17,15,3,0.12,0.17
19,17,15,4,0.13,0.17
19,17,15,5,0.13,0.18
19,17,15,6,0.14,0.25
19,17,15,7,0.14,0.25
19,17,15,8,0.15,0.32
19,17,15,9,0.16,0.2
19,17,15,10,0.17,0.32
19,17,16,1,0.1,0.16
19,17,16,2,0.11,0.17
19,17,16,3,0.12,0.17
19,17,16,4,0.12,0.25
19,17,16,5,0.14,0.19
19,17,16,6,0.14,0.26
19,17,16,7,0.15,0.2
19,17,16,8,0.14,0.21
19,17,16,9,0.14,0.22
19,17,16,10,0.17,0.22
19,17,17,1,0.1,0.15
19,17,17,2,0.1,0.17
19,17,17,3,0.12,0.19
19,17,17,4,0.12,0.19
19,17,17,5,0.14,0.21
19,17,17,6,0.14,0.19
19,17,17,7,0.14,0.2
19,17,17,8,0.14,0.2
19,17,17,9,0.14,0.24
19,17,17,10,0.16,0.23
19,17,18,1,0.1,0.17
19,17,18,2,0.11,0.18
19,17,18,3,0.12,0.19
19,17,18,4,0.12,0.19
19,17,18,5,0.13,0.2
19,17,18,6,0.14,0.21
19,17,18,7,0.14,0.22
19,17,18,8,0.15,0.23
19,17,18,9,0.15,0.23
19,17,18,10,0.16,0.23
19,17,19,1,0.09,0.17
19,17,19,2,0.11,0.19
19,17,19,3,0.11,0.2
19,17,19,4,0.12,0.2
19,17,19,5,0.13,0.21
19,17,19,6,0.13,0.22
19,17,19,7,0.14,0.22
19,17,19,8,0.14,0.21
19,17,19,9,0.16,0.23
19,17,19,10,0.15,0.24
19,18,10,1,0.1,0.13
19,18,10,2,0.11,0.13
19,18,10,3,0.12,0.15
19,18,10,4,0.12,0.14
19,18,10,5,0.13,0.15
19,18,10,6,0.14,0.16
19,18,10,7,0.15,0.16
19,18,10,8,0.15,0.16
19,18,10,9,0.16,0.16
19,18,10,10,0.16,0.21
19,18,11,1,0.1,0.14
19,18,11,2,0.1,0.2
19,18,11,3,0.12,0.15
19,18,11,4,0.13,0.2
19,18,11,5,0.14,0.2
19,18,11,6,0.16,0.22
19,18,11,7,0.15,0.21
19,18,11,8,0.16,0.22
19,18,11,9,0.16,0.18
19,18,11,10,0.17,0.27
19,18,12,1,0.1,0.14
19,18,12,2,0.11,0.15
19,18,12,3,0.12,0.15
19,18,12,4,0.13,0.16
19,18,12,5,0.14,0.16
19,18,12,6,0.15,0.17
19,18,12,7,0.15,0.18
19,18,12,8,0.16,0.23
19,18,12,9,0.17,0.18
19,18,12,10,0.16,0.19
19,18,13,1,0.1,0.15
19,18,13,2,0.11,0.15
19,18,13,3,0.12,0.16
19,18,13,4,0.13,0.17
19,18,13,5,0.13,0.17
19,18,13,6,0.14,0.17
19,18,13,7,0.15,0.18
19,18,13,8,0.15,0.17
19,18,13,9,0.16,0.18
19,18,13,10,0.17,0.19
19,18,14,1,0.1,0.15
19,18,14,2,0.11,0.16
19,18,14,3,0.13,0.17
19,18,14,4,0.13,0.18
19,18,14,5,0.13,0.18
19,18,14,6,0.14,0.19
19,18,14,7,0.15,0.19
19,18,14,8,0.15,0.2
19,18,14,9,0.15,0.21
19,18,14,10,0.17,0.21
19,18,15,1,0.1,0.16
19,18,15,2,0.11,0.16
19,18,15,3,0.12,0.18
19,18,15,4,0.13,0.18
19,18,15,5,0.13,0.19
19,18,15,6,0.14,0.25
19,18,15,7,0.14,0.2
19,18,15,8,0.15,0.21
19,18,15,9,0.16,0.27
19,18,15,10,0.17,0.23
19,18,16,1,0.1,0.16
19,18,16,2,0.11,0.16
19,18,16,3,0.12,0.24
19,18,16,4,0.13,0.19
19,18,16,5,0.14,0.31
19,18,16,6,0.15,0.26
19,18,16,7,0.15,0.31
19,18,16,8,0.15,0.21
19,18,16,9,0.17,0.34
19,18,16,10,0.17,0.3
19,18,17,1,0.1,0.16
19,18,17,2,0.11,0.17
19,18,17,3,0.12,0.25
19,18,17,4,0.13,0.19
19,18,17,5,0.14,0.2
19,18,17,6,0.15,0.21
19,18,17,7,0.15,0.21
19,18,17,8,0.16,0.22
19,18,17,9,0.16,0.29
19,18,17,10,0.17,0.31
19,18,18,1,0.1,0.17
19,18,18,2,0.11,0.18
19,18,18,3,0.12,0.19
19,18,18,4,0.13,0.19
19,18,18,5,0.13,0.19
19,18,18,6,0.14,0.21
19,18,18,7,0.13,0.22
19,18,18,8,0.15,0.23
19,18,18,9,0.16,0.24
19,18,18,10,0.15,0.24
19,18,19,1,0.1,0.17
19,18,19,2,0.11,0.17
19,18,19,3,0.11,0.19
19,18,19,4,0.12,0.19
19,18,19,5,0.14,0.21
19,18,19,6,0.13,0.22
19,18,19,7,0.15,0.22
19,18,19,8,0.16,0.23
19,18,19,9,0.16,0.23
19,18,19,10,0.17,0.24
19,19,10,1,0.1,0.13
19,19,10,2,0.11,0.14
19,19,10,3,0.12,0.13
19,19,10,4,0.13,0.15
19,19,10,5,0.14,0.15
19,19,10,6,0.14,0.16
19,19,10,7,0.15,0.16
19,19,10,8,0.17,0.17
19,19,10,9,0.16,0.17
19,19,10,10,0.16,0.17
19,19,11,1,0.1,0.14
19,19,11,2,0.11,0.14
19,19,11,3,0.12,0.15
19,19,11,4,0.13,0.14
19,19,11,5,0.13,0.15
19,19,11,6,0.14,0.16
19,19,11,7,0.15,0.17
19,19,11,8,0.15,0.16
19,19,11,9,0.15,0.17
19,19,11,10,0.17,0.17
19,19,12,1,0.1,0.14
19,19,12,2,0.11,0.15
19,19,12,3,0.12,0.19
19,19,12,4,0.13,0.15
19,19,12,5,0.14,0.2
19,19,12,6,0.14,0.22
19,19,12,7,0.16,0.18
19,19,12,8,0.17,0.23
19,19,12,9,0.17,0.19
19,19,12,10,0.18,0.26
19,19,13,1,0.1,0.15
19,19,13,2,0.11,0.15
19,19,13,3,0.12,0.16
19,19,13,4,0.12,0.16
19,19,13,5,0.13,0.17
19,19,13,6,0.14,0.19
19,19,13,7,0.15,0.18
19,19,13,8,0.16,0.19
19,19,13,9,0.16,0.19
19,19,13,10,0.17,0.19
19,19,14,1,0.1,0.15
19,19,14,2,0.11,0.16
19,19,14,3,0.12,0.17
19,19,14,4,0.13,0.17
19,19,14,5,0.14,0.18
19,19,14,6,0.14,0.19
19,19,14,7,0.15,0.19
19,19,14,8,0.15,0.19
19,19,14,9,0.16,0.2
19,19,14,10,0.16,0.2
19,19,15,1,0.1,0.15
19,19,15,2,0.11,0.16
19,19,15,3,0.13,0.17
19,19,15,4,0.12,0.17
19,19,15,5,0.14,0.18
19,19,15,6,0.14,0.23
19,19,15,7,0.14,0.25
19,19,15,8,0.15,0.2
19,19,15,9,0.16,0.21
19,19,15,10,0.17,0.21
19,19,16,1,0.1,0.16
19,19,16,2,0.11,0.17
19,19,16,3,0.12,0.18
19,19,16,4,0.13,0.18
19,19,16,5,0.13,0.18
19,19,16,6,0.14,0.19
19,19,16,7,0.15,0.21
19,19,16,8,0.15,0.22
19,19,16,9,0.17,0.21
19,19,16,10,0.17,0.22
19,19,17,1,0.1,0.17
19,19,17,2,0.11,0.18
19,19,17,3,0.11,0.18
19,19,17,4,0.13,0.19
19,19,17,5,0.14,0.19
19,19,17,6,0.13,0.2
19,19,17,7,0.15,0.21
19,19,17,8,0.15,0.22
19,19,17,9,0.16,0.23
19,19,17,10,0.16,0.23
19,19,18,1,0.1,0.16
19,19,18,2,0.11,0.18
19,19,18,3,0.12,0.18
19,19,18,4,0.13,0.2
19,19,18,5,0.14,0.2
19,19,18,6,0.15,0.29
19,19,18,7,0.16,0.29
19,19,18,8,0.16,0.36
19,19,18,9,0.17,0.31
19,19,18,10,0.17,0.25
19,19,19,1,0.1,0.18
19,19,19,2,0.11,0.19
19,19,19,3,0.12,0.19
19,19,19,4,0.13,0.2
19,19,19,5,0.13,0.21
19,19,19,6,0.14,0.2
19,19,19,7,0.15,0.22
19,19,19,8,0.15,0.25
19,19,19,9,0.17,0.24
19,19,19,10,0.17,0.25
20,1,20,1,0.09,0.17
20,1,20,2,0.09,0.18
20,1,20,3,0.09,0.19
20,1,20,4,0.09,0.22
20,1,20,5,0.1,0.22
20,1,20,6,0.1,0.23
20,1,20,7,0.1,0.24
20,1,20,8,0.1,0.25
20,1,20,9,0.1,0.25
20,1,20,10,0.1,0.25
20,2,19,1,0.09,0.17
20,2,19,2,0.1,0.17
20,2,19,3,0.1,0.18
20,2,19,4,0.1,0.2
20,2,19,5,0.1,0.22
20,2,19,6,0.1,0.22
20,2,19,7,0.1,0.22
20,2,19,8,0.1,0.22
20,2,19,9,0.1,0.25
20,2,19,10,0.11,0.26
20,2,20,1,0.09,0.17
20,2,20,2,0.09,0.19
20,2,20,3,0.1,0.2
20,2,20,4,0.1,0.2
20,2,20,5,0.1,0.22
20,2,20,6,0.1,0.21
20,2,20,7,0.1,0.23
20,2,20,8,0.1,0.24
20,2,20,9,0.1,0.24
20,2,20,10,0.11,0.26
20,3,18,1,0.09,0.16
20,3,18,2,0.1,0.17
20,3,18,3,0.1,0.18
20,3,18,4,0.1,0.2
20,3,18,5,0.1,0.2
20,3,18,6,0.1,0.21
20,3,18,7,0.1,0.21
20,3,18,8,0.11,0.23
20,3,18,9,0.11,0.22
20,3,18,10,0.11,0.23
20,3,19,1,0.09,0.17
20,3,19,2,0.09,0.18
20,3,19,3,0.1,0.18
20,3,19,4,0.1,0.19
20,3,19,5,0.1,0.21
20,3,19,6,0.1,0.22
20,3,19,7,0.11,0.23
20,3,19,8,0.11,0.24
20,3,19,9,0.11,0.23
20,3,19,10,0.11,0.24
20,3,20,1,0.09,0.18
20,3,20,2,0.1,0.18
20,3,20,3,0.09,0.19
20,3,20,4,0.1,0.19
20,3,20,5,0.1,0.21
20,3,20,6,0.1,0.22
20,3,20,7,0.11,0.22
20,3,20,8,0.11,0.24
20,3,20,9,0.11,0.25
20,3,20,10,0.11,0.24
20,4,17,1,0.09,0.16
20,4,17,2,0.09,0.18
20,4,17,3,0.09,0.18
20,4,17,4,0.1,0.18
20,4,17,5,0.1,0.19
20,4,17,6,0.11,0.2
20,4,17,7,0.11,0.21
20,4,17,8,0.11,0.23
20,4,17,9,0.11,0.22
20,4,17,10,0.11,0.23
20,4,18,1,0.09,0.16
20,4,18,2,0.1,0.18
20,4,18,3,0.1,0.18
20,4,18,4,0.11,0.19
20,4,18,5,0.1,0.2
20,4,18,6,0.1,0.22
20,4,18,7,0.11,0.21
20,4,18,8,0.11,0.23
20,4,18,9,0.12,0.23
20,4,18,10,0.12,0.23
20,4,19,1,0.09,0.17
20,4,19,2,0.1,0.18
20,4,19,3,0.1,0.18
20,4,19,4,0.1,0.2
20,4,19,5,0.1,0.2
20,4,19,6,0.11,0.22
20,4,19,7,0.11,0.24
20,4,19,8,0.11,0.23
20,4,19,9,0.11,0.23
20,4,19,10,0.11,0.24
20,4,20,1,0.09,0.16
20,4,20,2,0.09,0.18
20,4,20,3,0.1,0.18
20,4,20,4,0.1,0.21
20,4,20,5,0.1,0.21
20,4,20,6,0.11,0.22
20,4,20,7,0.11,0.24
20,4,20,8,0.11,0.22
20,4,20,9,0.11,0.26
20,4,20,10,0.11,0.25
20,5,16,1,0.09,0.16
20,5,16,2,0.1,0.17
20,5,16,3,0.1,0.17
20,5,16,4,0.1,0.18
20,5,16,5,0.11,0.18
20,5,16,6,0.11,0.2
20,5,16,7,0.11,0.19
20,5,16,8,0.11,0.21
20,5,16,9,0.12,0.21
20,5,16,10,0.12,0.22
20,5,17,1,0.09,0.16
20,5,17,2,0.1,0.17
20,5,17,3,0.1,0.18
20,5,17,4,0.11,0.19
20,5,17,5,0.11,0.2
20,5,17,6,0.11,0.21
20,5,17,7,0.11,0.21
20,5,17,8,0.12,0.22
20,5,17,9,0.12,0.22
20,5,17,10,0.12,0.24
20,5,18,1,0.09,0.17
20,5,18,2,0.1,0.18
20,5,18,3,0.1,0.19
20,5,18,4,0.11,0.19
20,5,18,5,0.11,0.21
20,5,18,6,0.11,0.28
20,5,18,7,0.14,0.23
20,5,18,8,0.11,0.21
20,5,18,9,0.12,0.37
20,5,18,10,0.12,0.32
20,5,19,1,0.09,0.17
20,5,19,2,0.1,0.18
20,5,19,3,0.1,0.19
20,5,19,4,0.1,0.2
20,5,19,5,0.1,0.2
20,5,19,6,0.11,0.21
20,5,19,7,0.12,0.22
20,5,19,8,0.11,0.23
20,5,19,9,0.12,0.22
20,5,19,10,0.12,0.24
20,5,20,1,0.09,0.18
20,5,20,2,0.1,0.18
20,5,20,3,0.1,0.2
20,5,20,4,0.1,0.2
20,5,20,5,0.1,0.21
20,5,20,6,0.11,0.22
20,5,20,7,0.11,0.22
20,5,20,8,0.11,0.24
20,5,20,9,0.11,0.25
20,5,20,10,0.12,0.26
20,6,15,1,0.09,0.16
20,6,15,2,0.1,0.17
20,6,15,3,0.11,0.17
20,6,15,4,0.1,0.18
20,6,15,5,0.11,0.18
20,6,15,6,0.11,0.2
20,6,15,7,0.12,0.19
20,6,15,8,0.12,0.2
20,6,15,9,0.12,0.2
20,6,15,10,0.13,0.21
20,6,16,1,0.09,0.16
20,6,16,2,0.1,0.16
20,6,16,3,0.1,0.17
20,6,16,4,0.1,0.18
20,6,16,5,0.11,0.18
20,6,16,6,0.11,0.19
20,6,16,7,0.11,0.2
20,6,16,8,0.11,0.2
20,6,16,9,0.11,0.22
20,6,16,10,0.12,0.21
20,6,17,1,0.09,0.16
20,6,17,2,0.1,0.17
20,6,17,3,0.11,0.18
20,6,17,4,0.12,0.19
20,6,17,5,0.11,0.26
20,6,17,6,0.11,0.2
20,6,17,7,0.11,0.28
20,6,17,8,0.12,0.22
20,6,17,9,0.12,0.23
20,6,17,10,0.12,0.32
20,6,18,1,0.09,0.16
20,6,18,2,0.1,0.18
20,6,18,3,0.1,0.19
20,6,18,4,0.11,0.2
20,6,18,5,0.11,0.2
20,6,18,6,0.11,0.21
20,6,18,7,0.11,0.21
20,6,18,8,0.12,0.22
20,6,18,9,0.12,0.23
20,6,18,10,0.12,0.23
20,6,19,1,0.09,0.17
20,6,19,2,0.1,0.18
20,6,19,3,0.1,0.19
20,6,19,4,0.1,0.2
20,6,19,5,0.11,0.21
20,6,19,6,0.11,0.21
20,6,19,7,0.12,0.23
20,6,19,8,0.12,0.22
20,6,19,9,0.12,0.23
20,6,19,10,0.13,0.25
20,6,20,1,0.09,0.17
20,6,20,2,0.1,0.19
20,6,20,3,0.11,0.19
20,6,20,4,0.1,0.21
20,6,20,5,0.11,0.22
20,6,20,6,0.11,0.3
20,6,20,7,0.12,0.23
20,6,20,8,0.12,0.23
20,6,20,9,0.12,0.25
20,6,20,10,0.12,0.41
20,7,14,1,0.09,0.16
20,7,14,2,0.1,0.16
20,7,14,3,0.1,0.17
20,7,14,4,0.11,0.17
20,7,14,5,0.11,0.18
20,7,14,6,0.12,0.19
20,7,14,7,0.12,0.18
20,7,14,8,0.13,0.19
20,7,14,9,0.12,0.19
20,7,14,10,0.12,0.19
20,7,15,1,0.09,0.16
20,7,15,2,0.1,0.16
20,7,15,3,0.1,0.16
20,7,15,4,0.11,0.18
20,7,15,5,0.12,0.18
20,7,15,6,0.12,0.19
20,7,15,7,0.12,0.2
20,7,15,8,0.12,0.2
20,7,15,9,0.12,0.21
20,7,15,10,0.12,0.22
20,7,16,1,0.09,0.16
20,7,16,2,0.1,0.17
20,7,16,3,0.11,0.18
20,7,16,4,0.11,0.18
20,7,16,5,0.12,0.18
20,7,16,6,0.11,0.19
20,7,16,7,0.11,0.2
20,7,16,8,0.12,0.21
20,7,16,9,0.12,0.21
20,7,16,10,0.12,0.21
20,7,17,1,0.09,0.17
20,7,17,2,0.1,0.17
20,7,17,3,0.1,0.17
20,7,17,4,0.11,0.18
20,7,17,5,0.11,0.19
20,7,17,6,0.12,0.2
20,7,17,7,0.12,0.2
20,7,17,8,0.12,0.21
20,7,17,9,0.12,0.21
20,7,17,10,0.13,0.23
20,7,18,1,0.09,0.17
20,7,18,2,0.1,0.17
20,7,18,3,0.1,0.18
20,7,18,4,0.11,0.19
20,7,18,5,0.11,0.19
20,7,18,6,0.11,0.2
20,7,18,7,0.11,0.22
20,7,18,8,0.12,0.21
20,7,18,9,0.12,0.2
20,7,18,10,0.13,0.22
20,7,19,1,0.09,0.17
20,7,19,2,0.1,0.18
20,7,19,3,0.11,0.18
20,7,19,4,0.11,0.26
20,7,19,5,0.11,0.21
20,7,19,6,0.13,0.22
20,7,19,7,0.12,0.3
20,7,19,8,0.12,0.3
20,7,19,9,0.13,0.32
20,7,19,10,0.13,0.25
20,7,20,1,0.1,0.18
20,7,20,2,0.1,0.18
20,7,20,3,0.11,0.18
20,7,20,4,0.11,0.2
20,7,20,5,0.12,0.2
20,7,20,6,0.11,0.32
20,7,20,7,0.13,0.22
20,7,20,8,0.12,0.32
20,7,20,9,0.12,0.24
20,7,20,10,0.13,0.33
20,8,13,1,0.1,0.14
20,8,13,2,0.1,0.15
20,8,13,3,0.1,0.16
20,8,13,4,0.11,0.17
20,8,13,5,0.12,0.17
20,8,13,6,0.12,0.17
20,8,13,7,0.12,0.18
20,8,13,8,0.12,0.18
20,8,13,9,0.13,0.19
20,8,13,10,0.13,0.19
20,8,14,1,0.09,0.15
20,8,14,2,0.1,0.16
20,8,14,3,0.1,0.18
20,8,14,4,0.11,0.16
20,8,14,5,0.12,0.17
20,8,14,6,0.12,0.18
20,8,14,7,0.12,0.17
20,8,14,8,0.12,0.2
20,8,14,9,0.13,0.2
20,8,14,10,0.13,0.2
20,8,15,1,0.09,0.15
20,8,15,2,0.1,0.16
20,8,15,3,0.11,0.16
20,8,15,4,0.11,0.17
20,8,15,5,0.11,0.18
20,8,15,6,0.12,0.18
20,8,15,7,0.12,0.19
20,8,15,8,0.13,0.2
20,8,15,9,0.12,0.2
20,8,15,10,0.13,0.22
20,8,16,1,0.09,0.15
20,8,16,2,0.1,0.16
20,8,16,3,0.11,0.17
20,8,16,4,0.11,0.18
20,8,16,5,0.11,0.19
20,8,16,6,0.11,0.19
20,8,16,7,0.12,0.2
20,8,16,8,0.13,0.22
20,8,16,9,0.14,0.21
20,8,16,10,0.13,0.21
20,8,17,1,0.1,0.17
20,8,17,2,0.1,0.17
20,8,17,3,0.11,0.18
20,8,17,4,0.11,0.19
20,8,17,5,0.11,0.19
20,8,17,6,0.12,0.21
20,8,17,7,0.12,0.2
20,8,17,8,0.12,0.21
20,8,17,9,0.12,0.23
20,8,17,10,0.13,0.23
20,8,18,1,0.09,0.16
20,8,18,2,0.1,0.17
20,8,18,3,0.1,0.18
20,8,18,4,0.11,0.18
20,8,18,5,0.11,0.19
20,8,18,6,0.12,0.2
20,8,18,7,0.11,0.21
20,8,18,8,0.12,0.21
20,8,18,9,0.12,0.22
20,8,18,10,0.13,0.22
20,8,19,1,0.09,0.17
20,8,19,2,0.1,0.18
20,8,19,3,0.1,0.19
20,8,19,4,0.11,0.2
20,8,19,5,0.11,0.2
20,8,19,6,0.12,0.21
20,8,19,7,0.12,0.22
20,8,19,8,0.13,0.23
20,8,19,9,0.13,0.25
20,8,19,10,0.13,0.24
20,8,20,1,0.1,0.18
20,8,20,2,0.1,0.19
20,8,20,3,0.1,0.2
20,8,20,4,0.11,0.19
20,8,20,5,0.11,0.21
20,8,20,6,0.12,0.2
20,8,20,7,0.12,0.22
20,8,20,8,0.12,0.23
20,8,20,9,0.12,0.24
20,8,20,10,0.13,0.29
20,9,12,1,0.1,0.14
20,9,12,2,0.1,0.14
20,9,12,3,0.11,0.19
20,9,12,4,0.11,0.16
20,9,12,5,0.12,0.25
20,9,12,6,0.12,0.17
20,9,12,7,0.12,0.17
20,9,12,8,0.13,0.19
20,9,12,9,0.13,0.18
20,9,12,10,0.14,0.22
20,9,13,1,0.09,0.14
20,9,13,2,0.1,0.15
20,9,13,3,0.1,0.2
20,9,13,4,0.11,0.21
